datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS
2020-02-08 13:35:37;0.203008;0.278344;2.71956;-0.273216;90.6855;27.0076;226.088;122.0
2020-02-08 13:35:38;0.201646;0.278345;2.17699;0.382638;90.7029;27.0017;204.784;122.0
2020-02-08 13:35:39;0.202319;0.277479;2.06648;0.382638;90.5653;27.0006;220.686;122.0
2020-02-08 13:35:40;0.202452;0.277454;2.09151;0.054711;90.9364;26.9994;232.291;122.0
2020-02-08 13:35:41;0.200213;0.276714;2.10007;-0.273216;91.0127;27.0046;222.302;122.0
2020-02-08 13:35:42;0.203148;0.277335;2.48836;0.382638;90.5537;26.9971;227.197;122.665
2020-02-08 13:35:43;0.200234;0.276263;1.91287;-0.273216;90.995;27.0042;237.478;122.337
2020-02-08 13:35:44;0.202182;0.277877;2.59904;0.382638;90.6534;27.0046;229.389;122.0
2020-02-08 13:35:46;0.201258;0.274705;2.46085;0.382638;90.4671;27.0046;224.921;122.0
2020-02-08 13:35:47;0.202767;0.279035;2.68806;0.054711;90.4694;27.0053;228.692;122.0
2020-02-08 13:35:48;0.202931;0.277124;2.90579;0.054711;90.5033;27.0017;232.123;122.331
2020-02-08 13:35:49;0.201289;0.277257;2.41349;0.382638;91.0629;27.0095;224.488;121.676
2020-02-08 13:35:50;0.202156;0.276722;2.51612;0.054711;90.9831;27.0104;231.068;121.665
2020-02-08 13:35:51;0.201375;0.277576;2.72207;0.054711;90.8585;27.0011;228.27;122.0
2020-02-08 13:35:52;0.201955;0.277152;2.72891;-0.273216;91.0215;27.0147;239.606;122.0
2020-02-08 13:35:53;0.202356;0.277019;2.78519;0.054711;90.9836;27.0036;224.644;122.665
2020-02-08 13:35:54;0.200719;0.276803;0.905453;0.054711;91.0322;27.0036;215.423;122.337
2020-02-08 13:35:55;0.203281;0.276931;2.55378;-0.273216;91.1285;27.0016;237.227;121.337
2020-02-08 13:35:56;0.199142;0.276308;2.81828;0.054711;90.8445;27.0055;234.256;122.331
2020-02-08 13:35:57;0.203488;0.277434;2.59655;0.054711;91.1065;27.0117;226.844;122.337
2020-02-08 13:35:59;0.200565;0.275327;2.59967;0.054711;91.1652;26.997;224.255;122.0
2020-02-08 13:36:00;0.202133;0.278345;2.61961;0.054711;91.0475;27.0173;229.078;122.665
2020-02-08 13:36:01;0.201827;0.274495;2.54495;-0.273216;91.1989;27.0073;226.609;122.337
2020-02-08 13:36:02;0.202027;0.279222;2.38806;0.054711;91.063;27.0114;222.114;122.665
2020-02-08 13:36:03;0.202812;0.277506;2.07171;0.054711;91.0265;26.9962;228.834;122.665
2020-02-08 13:36:04;0.202512;0.277939;2.66108;0.710565;91.1159;27.0174;230.106;123.0
2020-02-08 13:36:05;0.202354;0.277718;1.52559;0.710565;91.0444;27.0174;215.475;122.337
2020-02-08 13:36:06;0.20312;0.277323;3.07246;0.054711;91.1152;27.0037;247.068;121.337
2020-02-08 13:36:07;0.200698;0.278178;2.55793;-0.273216;91.0908;26.9953;226.744;121.665
2020-02-08 13:36:08;0.204063;0.276483;1.78852;0.054711;91.1711;27.0059;224.898;122.0
2020-02-08 13:36:09;0.199008;0.276504;3.05621;0.054711;91.2224;27.0087;251.572;122.0
2020-02-08 13:36:10;0.203269;0.277332;2.69664;0.710565;91.4404;27.005;229.07;122.0
2020-02-08 13:36:11;0.200623;0.274909;1.97383;0.054711;91.2978;27.0182;223.457;122.0
2020-02-08 13:36:12;0.201467;0.278096;2.55521;0.054711;91.1457;27.0052;233.284;122.665
2020-02-08 13:36:14;0.201431;0.274168;2.01735;0.382638;91.1379;26.9946;237.522;122.337
2020-02-08 13:36:15;0.201138;0.278163;1.96607;0.382638;90.9653;27.0123;232.464;122.665
2020-02-08 13:36:16;0.201716;0.273717;2.59886;0.382638;91.2397;27.0081;224.707;122.337
2020-02-08 13:36:17;0.202073;0.277137;2.05334;0.382638;91.1769;27.0081;229.776;122.0
2020-02-08 13:36:18;0.20221;0.277148;1.84556;-0.273216;91.4262;27.0036;214.006;121.676
2020-02-08 13:36:19;0.202327;0.276685;2.68911;0.054711;91.1557;27.0115;230.265;121.665
2020-02-08 13:36:20;0.201615;0.277523;2.62515;0.054711;90.929;27.0139;228.002;122.0
2020-02-08 13:36:21;0.203005;0.276789;1.77811;0.054711;90.7004;27.0059;202.118;122.665
2020-02-08 13:36:22;0.200909;0.277487;2.7065;0.054711;91.1296;27.0155;235.019;122.337
2020-02-08 13:36:23;0.203371;0.276167;2.47457;0.382638;91.2627;27.0111;209.127;122.0
2020-02-08 13:36:24;0.20025;0.275797;1.77588;-0.273216;90.7155;27.013;227.581;122.0
2020-02-08 13:36:25;0.202064;0.276902;2.38448;0.054711;90.7029;27.0074;225.496;122.0
2020-02-08 13:36:26;0.20095;0.273354;2.64027;0.054711;91.2834;27.0074;230.18;122.0
2020-02-08 13:36:27;0.201544;0.277146;2.39064;0.054711;90.9706;27.0071;230.636;122.0
2020-02-08 13:36:28;0.201936;0.274009;2.40691;0.054711;91.1958;27.0071;215.055;122.0
2020-02-08 13:36:29;0.202123;0.275723;1.77154;0.054711;91.0656;27.01;225.399;122.0
2020-02-08 13:36:30;0.201884;0.277235;2.45519;0.054711;90.5721;27.0252;240.136;121.337
2020-02-08 13:36:31;0.202791;0.276009;2.65916;0.382638;90.7406;27.0149;230.565;121.665
2020-02-08 13:36:33;0.202346;0.277135;2.68071;0.054711;90.6688;27.0182;226.793;122.665
2020-02-08 13:36:34;0.202676;0.277578;2.5323;0.054711;90.7465;27.0182;218.69;122.337
2020-02-08 13:36:35;0.202791;0.276409;2.58565;0.382638;90.6057;27.0104;227.845;122.0
2020-02-08 13:36:36;0.201468;0.278884;2.60169;-0.273216;90.3984;27.0087;226.676;122.0
2020-02-08 13:36:37;0.203025;0.276169;2.81803;-0.273216;90.8233;27.0185;242.936;122.0
2020-02-08 13:36:38;0.202191;0.276756;3.06207;0.054711;90.8698;27.0224;247.361;121.665
2020-02-08 13:36:39;0.201953;0.275565;2.69702;0.054711;90.4905;27.0201;227.91;122.0
2020-02-08 13:36:40;0.201468;0.276387;2.89443;0.054711;90.6794;27.0136;210.028;122.0
2020-02-08 13:36:41;0.202236;0.276922;2.03975;-0.273216;90.6057;27.0254;226.115;122.0
2020-02-08 13:36:42;0.202654;0.275215;0.993349;-0.273216;90.497;27.0254;207.925;122.0
2020-02-08 13:36:43;0.203103;0.278692;2.67897;0.054711;90.5473;27.0128;220.781;122.0
2020-02-08 13:36:44;0.20355;0.277149;1.89993;-0.273216;90.5241;27.0241;218.411;122.0
2020-02-08 13:36:45;0.202854;0.276175;2.25605;0.382638;90.5705;27.0231;250.183;122.0
2020-02-08 13:36:46;0.202157;0.278735;1.87427;0.382638;90.5771;27.0207;224.41;122.0
2020-02-08 13:36:47;0.202846;0.27551;2.1382;-0.273216;90.6003;27.0098;221.982;122.0
2020-02-08 13:36:48;0.201177;0.27838;2.65915;0.054711;90.6049;27.0233;223.668;122.665
2020-02-08 13:36:49;0.20283;0.27583;2.66312;0.054711;90.6148;27.0233;229.294;122.337
2020-02-08 13:36:50;0.201751;0.276329;1.90408;0.382638;90.6558;27.0247;224.993;122.0
2020-02-08 13:36:51;0.2006;0.275403;1.8504;0.054711;90.7646;27.0249;224.137;122.0
2020-02-08 13:36:52;0.202586;0.275919;2.35273;0.382638;90.4618;27.0253;218.635;122.0
2020-02-08 13:36:54;0.200461;0.274861;1.92477;0.710565;90.4921;27.0229;233.99;122.665
2020-02-08 13:36:55;0.202322;0.275594;1.53741;0.054711;90.4735;27.0145;221.601;121.676
2020-02-08 13:36:56;0.201838;0.275423;2.59316;0.054711;90.5199;27.0229;215.338;122.332
2020-02-08 13:36:57;0.202986;0.276744;2.69149;0.054711;90.4156;27.0247;228.637;122.337
2020-02-08 13:36:58;0.202508;0.274508;2.70766;0.382638;90.5173;27.012;224.97;122.0
2020-02-08 13:36:59;0.201712;0.276336;1.59926;0.054711;90.4987;27.0259;206.661;122.665
2020-02-08 13:37:00;0.203027;0.27567;1.96555;0.054711;90.5901;27.0259;227.475;122.337
2020-02-08 13:37:01;0.201688;0.277775;1.87228;0.054711;90.5808;27.0332;233.512;122.0
2020-02-08 13:37:02;0.202833;0.276428;2.52727;0.054711;90.5274;27.025;233.742;122.0
2020-02-08 13:37:03;0.201622;0.27748;3.13464;0.382638;90.4136;27.0159;249.996;122.0
2020-02-08 13:37:04;0.201518;0.276884;2.10984;0.054711;90.7077;27.0198;251.325;122.0
2020-02-08 13:37:05;0.201836;0.276333;2.76074;0.382638;90.6689;27.0218;235.219;122.665
2020-02-08 13:37:06;0.200276;0.275889;2.53783;0.054711;90.3682;27.0218;222.366;122.337
2020-02-08 13:37:07;0.202752;0.276354;1.48909;0.054711;90.6165;27.0187;226.921;122.665
2020-02-08 13:37:08;0.200057;0.274922;2.63364;0.710565;90.2362;27.0325;232.424;122.337
2020-02-08 13:37:09;0.202711;0.277118;2.6816;0.054711;90.3917;27.0257;229.934;122.0
2020-02-08 13:37:10;0.20085;0.274452;2.88725;0.054711;90.4782;27.0257;232.454;122.0
2020-02-08 13:37:11;0.203095;0.277174;1.53416;0.054711;90.4351;27.034;222.39;122.0
2020-02-08 13:37:13;0.201844;0.273879;1.93817;0.054711;90.5211;27.0364;222.951;122.665
2020-02-08 13:37:14;0.202991;0.276879;1.80614;0.054711;90.3939;27.0341;231.053;121.676
2020-02-08 13:37:15;0.201648;0.275268;2.67954;0.382638;90.4813;27.027;233.558;121.665
2020-02-08 13:37:16;0.202977;0.276535;2.68627;0.382638;90.3782;27.0348;229.017;123.332
2020-02-08 13:37:17;0.202353;0.275589;2.53196;0.710565;90.2076;27.0241;212.933;122.665
2020-02-08 13:37:18;0.201002;0.276713;3.09026;0.382638;90.963;27.0324;235.355;122.337
2020-02-08 13:37:19;0.202052;0.275201;2.44107;0.054711;90.433;27.0314;222.028;122.0
2020-02-08 13:37:20;0.2013;0.277543;2.70244;0.054711;90.8865;27.0314;230.449;122.0
2020-02-08 13:37:21;0.201596;0.274984;2.62122;0.054711;90.411;27.0281;202.056;122.0
2020-02-08 13:37:22;0.202158;0.277453;2.42606;-0.273216;91.0499;27.0271;222.505;122.0
2020-02-08 13:37:23;0.200399;0.275421;2.54759;0.382638;90.6501;27.034;222.813;122.665
2020-02-08 13:37:24;0.203455;0.27619;2.61802;0.054711;90.2069;27.0484;226.438;123.0
2020-02-08 13:37:25;0.198826;0.274907;2.58146;0.054711;91.0039;27.0366;225.258;123.0
2020-02-08 13:37:26;0.203302;0.276169;2.3241;0.710565;91.072;27.0434;227.229;122.337
2020-02-08 13:37:27;0.19991;0.274757;2.21608;0.054711;90.881;27.0472;230.571;122.0
2020-02-08 13:37:28;0.202434;0.276645;2.49173;-0.273216;90.9531;27.0352;203.372;122.0
2020-02-08 13:37:30;0.20097;0.273409;2.31964;0.054711;90.9319;27.0428;228.792;122.0
2020-02-08 13:37:31;0.202673;0.277559;2.33459;0.054711;90.94;27.0428;208.678;122.0
2020-02-08 13:37:32;0.202001;0.27373;2.39435;0.054711;90.9567;27.0474;230.068;122.0
2020-02-08 13:37:33;0.202768;0.27579;2.59942;0.382638;90.9468;27.0446;224.399;122.0
2020-02-08 13:37:34;0.202737;0.275665;2.77679;0.054711;90.8465;27.0534;234.898;122.665
2020-02-08 13:37:35;0.201784;0.276975;2.30777;0.382638;91.0344;27.0487;236.203;122.337
2020-02-08 13:37:36;0.20258;0.275679;2.43929;0.382638;90.8196;27.0486;240.024;122.0
2020-02-08 13:37:37;0.20219;0.276322;2.95274;0.054711;91.0195;27.0496;218.067;122.0
2020-02-08 13:37:38;0.201142;0.2751;2.46666;0.054711;90.9978;27.0493;248.931;122.0
2020-02-08 13:37:39;0.203129;0.277365;2.49941;0.054711;90.9721;27.0442;245.735;122.0
2020-02-08 13:37:40;0.199418;0.274822;2.42783;0.054711;90.9897;27.0442;227.542;122.665
2020-02-08 13:37:41;0.203471;0.277348;2.231;0.382638;90.8852;27.0511;235.23;122.337
2020-02-08 13:37:42;0.200056;0.273862;2.69801;0.382638;91.003;27.0565;229.727;122.0
2020-02-08 13:37:43;0.202538;0.278317;2.41927;0.710565;90.8658;27.0595;235.664;122.0
2020-02-08 13:37:45;0.201567;0.273687;2.24861;-0.273216;91.1023;27.0449;236.436;122.665
2020-02-08 13:37:46;0.202586;0.277645;2.87409;0.382638;90.9749;27.0465;242.387;122.337
2020-02-08 13:37:47;0.20215;0.274485;2.14499;0.710565;91.0493;27.0512;239.549;122.0
2020-02-08 13:37:48;0.202795;0.276821;1.16881;0.054711;91.0624;27.0471;206.906;122.337
2020-02-08 13:37:49;0.203055;0.275609;2.95621;0.054711;90.9209;27.056;237.554;122.665
2020-02-08 13:37:50;0.202411;0.277612;3.04679;0.054711;91.0089;27.056;247.109;122.337
2020-02-08 13:37:51;0.202552;0.275611;1.9796;-0.601143;91.0427;27.0493;229.049;122.0
2020-02-08 13:37:52;0.202676;0.277457;2.94662;0.382638;91.3671;27.0583;227.377;122.665
2020-02-08 13:37:53;0.200812;0.274836;2.04101;0.054711;90.9733;27.0563;228.806;122.337
2020-02-08 13:37:54;0.203772;0.276981;1.27616;0.054711;91.1451;27.0538;206.42;122.665
2020-02-08 13:37:55;0.19937;0.274145;1.8146;0.054711;91.0433;27.0591;215.861;123.0
2020-02-08 13:37:56;0.203218;0.277566;3.18701;0.054711;91.2754;27.0604;249.45;122.337
2020-02-08 13:37:58;0.200715;0.275036;1.94608;0.054711;91.2459;27.0579;228.748;123.332
2020-02-08 13:37:59;0.202001;0.274145;2.67567;0.382638;90.6107;27.0675;236.007;122.665
2020-02-08 13:38:00;0.202604;0.27687;2.84146;0.054711;90.9872;27.0663;203.873;123.0
2020-02-08 13:38:01;0.202486;0.276277;2.62072;0.382638;90.7505;27.0553;229.604;123.0
2020-02-08 13:38:02;0.202715;0.276615;1.78449;0.054711;90.9118;27.062;228.192;122.337
2020-02-08 13:38:04;0.202017;0.276393;2.89271;0.054711;90.5081;27.0579;246.339;122.665
2020-02-08 13:38:05;0.202423;0.27689;2.7194;0.054711;91.1479;27.0666;229.11;123.0
2020-02-08 13:38:06;0.202638;0.276341;2.57869;0.054711;91.1578;27.0666;228.817;123.0
2020-02-08 13:38:07;0.203579;0.275536;3.03403;0.054711;90.7745;27.0615;246.214;122.665
2020-02-08 13:38:08;0.199398;0.275644;2.63961;0.382638;90.6942;27.0733;232.866;123.0
2020-02-08 13:38:09;0.203449;0.275853;0.96454;0.054711;90.5328;27.0718;205.148;122.337
2020-02-08 13:38:10;0.20045;0.274283;2.81414;0.054711;90.5208;27.0658;210.669;122.665
2020-02-08 13:38:11;0.202233;0.277327;2.84113;0.054711;90.4685;27.0692;250.917;123.0
2020-02-08 13:38:12;0.202146;0.274062;0.991237;0.054711;90.8178;27.0662;211.799;122.337
2020-02-08 13:38:13;0.201598;0.277569;3.16284;0.382638;90.5379;27.0715;247.828;122.665
2020-02-08 13:38:14;0.202405;0.273178;2.88088;-0.273216;90.4236;27.0701;248.667;123.0
2020-02-08 13:38:15;0.202166;0.277024;2.54069;0.382638;90.4683;27.0729;232.077;123.0
2020-02-08 13:38:16;0.201961;0.274891;2.98405;0.382638;90.5498;27.069;251.444;122.337
2020-02-08 13:38:17;0.202543;0.276999;2.75457;0.382638;90.4448;27.0689;235.576;122.0
2020-02-08 13:38:19;0.201963;0.275672;2.7623;0.054711;90.4067;27.0689;226.502;122.0
2020-02-08 13:38:20;0.20188;0.276534;2.83534;0.382638;90.3937;27.0754;245.164;122.665
2020-02-08 13:38:21;0.202795;0.2763;2.6622;0.054711;90.5781;27.0681;234.025;123.0
2020-02-08 13:38:22;0.203728;0.276628;2.73306;-0.601143;90.6103;27.0697;243.103;122.665
2020-02-08 13:38:23;0.200273;0.276284;2.44448;0.382638;90.5844;27.0754;221.773;123.0
2020-02-08 13:38:24;0.203324;0.27549;2.76851;0.054711;90.4411;27.0772;247.046;123.0
2020-02-08 13:38:25;0.200606;0.275295;2.59386;0.054711;90.527;27.0741;233.266;123.0
2020-02-08 13:38:26;0.201902;0.275525;2.72132;0.054711;90.5104;27.0741;243.491;122.337
2020-02-08 13:38:27;0.201828;0.274875;0.946556;0.054711;90.4992;27.0774;207.315;122.665
2020-02-08 13:38:28;0.201363;0.275989;2.48358;0.382638;90.6388;27.0738;236.713;122.337
2020-02-08 13:38:29;0.20242;0.272486;2.69518;0.054711;90.5655;27.0736;230.397;122.665
2020-02-08 13:38:30;0.201909;0.276513;2.63951;0.382638;90.5053;27.0741;228.491;123.0
2020-02-08 13:38:31;0.202077;0.273318;2.63589;0.054711;90.579;27.0855;226.016;122.337
2020-02-08 13:38:32;0.202528;0.275744;2.55783;0.054711;90.5859;27.088;216.495;122.665
2020-02-08 13:38:33;0.202111;0.275106;2.83255;0.382638;90.5043;27.075;236.843;123.0
2020-02-08 13:38:34;0.202555;0.276108;2.3437;0.382638;90.4444;27.075;241.422;123.0
2020-02-08 13:38:35;0.202313;0.275367;2.27597;0.054711;90.6063;27.0789;218.7;122.337
2020-02-08 13:38:36;0.202437;0.277088;1.98981;0.382638;90.4298;27.0879;225.227;122.0
2020-02-08 13:38:38;0.202921;0.274632;3.11379;0.054711;90.3622;27.0875;234.634;123.332
2020-02-08 13:38:39;0.201562;0.278002;2.39491;0.710565;90.5237;27.0847;228.64;123.337
2020-02-08 13:38:40;0.202869;0.274263;2.91285;0.054711;90.5352;27.0905;235.789;123.0
2020-02-08 13:38:41;0.200426;0.275964;1.93564;0.382638;90.6196;27.0926;233.075;122.337
2020-02-08 13:38:42;0.201313;0.273617;1.56789;0.054711;90.4525;27.0848;208.761;123.0
2020-02-08 13:38:43;0.201768;0.276651;2.55746;0.054711;90.6044;27.0868;231.005;122.337
2020-02-08 13:38:44;0.202175;0.273467;2.06896;-0.273216;90.4875;27.0751;224.771;122.0
2020-02-08 13:38:45;0.20228;0.276378;2.80993;-0.273216;90.1525;27.0751;237.902;122.665
2020-02-08 13:38:46;0.202486;0.276312;1.88989;0.054711;90.4906;27.0861;228.336;123.0
2020-02-08 13:38:47;0.202745;0.273928;2.31642;0.054711;90.5171;27.0845;234.769;122.337
2020-02-08 13:38:48;0.202948;0.277312;2.64546;0.054711;90.5602;27.0964;222.654;122.0
2020-02-08 13:38:49;0.202699;0.27473;3.13008;0.054711;90.344;27.0824;241.821;122.665
2020-02-08 13:38:50;0.203168;0.276121;2.85871;0.054711;90.7444;27.0924;246.134;123.0
2020-02-08 13:38:51;0.20199;0.276606;2.76896;0.054711;90.2806;27.0877;252.073;122.337
2020-02-08 13:38:53;0.203577;0.275569;2.73528;0.382638;90.4986;27.0798;231.369;122.665
2020-02-08 13:38:54;0.200887;0.276205;2.46422;0.054711;90.9647;27.0823;225.97;123.0
2020-02-08 13:38:55;0.203141;0.275598;0.880291;0.054711;90.9216;27.0823;215.911;123.0
2020-02-08 13:38:56;0.201746;0.274989;2.42252;-0.273216;90.4621;27.0943;217.514;122.337
2020-02-08 13:38:57;0.201269;0.275422;0.983064;0.382638;90.7605;27.0943;216.28;122.665
2020-02-08 13:38:58;0.203072;0.27468;1.33892;0.382638;90.8327;27.0968;203.952;122.0
2020-02-08 13:38:59;0.202742;0.275642;2.65506;0.382638;90.934;27.0896;207.182;122.665
2020-02-08 13:39:00;0.202401;0.273812;2.77449;0.710565;90.8657;27.095;209.536;122.337
2020-02-08 13:39:01;0.202939;0.276638;2.62753;0.382638;90.9422;27.0929;227.056;122.665
2020-02-08 13:39:02;0.202762;0.274595;2.56456;0.054711;90.9381;27.0904;238.989;122.337
2020-02-08 13:39:03;0.203422;0.276426;2.78046;0.054711;90.5767;27.1041;225.621;122.665
2020-02-08 13:39:04;0.202045;0.276805;3.09703;0.054711;90.3512;27.0921;240.012;123.0
2020-02-08 13:39:05;0.203486;0.275046;3.0221;0.054711;90.9189;27.0921;238.566;123.0
2020-02-08 13:39:06;0.201914;0.277338;1.7326;0.710565;90.9925;27.0921;224.282;123.0
2020-02-08 13:39:07;0.20314;0.275213;2.72182;0.382638;90.9247;27.0925;231.434;122.337
2020-02-08 13:39:08;0.201995;0.276448;2.58488;0.054711;90.9437;27.0976;222.71;122.665
2020-02-08 13:39:09;0.20122;0.27485;2.61605;0.054711;90.2973;27.0985;223.622;122.337
2020-02-08 13:39:10;0.202038;0.274736;2.63633;0.382638;90.8864;27.0833;235.611;122.665
2020-02-08 13:39:12;0.200313;0.274564;2.62659;0.054711;90.8026;27.0951;205.173;122.337
2020-02-08 13:39:13;0.202478;0.275377;2.67372;0.054711;90.8139;27.0908;230.905;122.665
2020-02-08 13:39:14;0.199805;0.274844;3.01598;0.054711;90.9305;27.0908;240.469;123.0
2020-02-08 13:39:15;0.202739;0.276392;2.19095;0.054711;90.9901;27.0907;246.971;123.0
2020-02-08 13:39:16;0.202356;0.274703;1.9027;-0.273216;90.8505;27.0975;228.467;122.665
2020-02-08 13:39:17;0.200277;0.275468;1.34075;0.382638;90.8791;27.0978;206.191;122.337
2020-02-08 13:39:18;0.202172;0.27504;1.96142;0.382638;91.0049;27.0905;229.246;122.665
2020-02-08 13:39:19;0.200958;0.274307;1.72863;0.382638;90.9579;27.094;216.767;123.0
2020-02-08 13:39:20;0.202177;0.276168;2.76657;0.054711;90.9108;27.0976;235.636;122.337
2020-02-08 13:39:21;0.200927;0.272189;2.13752;0.054711;91.0481;27.0943;227.602;122.0
2020-02-08 13:39:22;0.202586;0.277514;3.04073;0.054711;90.9815;27.0908;245.271;122.665
2020-02-08 13:39:23;0.201598;0.2731;3.14481;0.054711;90.8551;27.0908;248.543;122.337
2020-02-08 13:39:24;0.202702;0.276558;2.83677;0.054711;90.9784;27.0982;235.131;122.0
2020-02-08 13:39:25;0.201711;0.274325;1.78177;0.710565;90.922;27.0981;216.662;122.0
2020-02-08 13:39:27;0.203309;0.275964;2.31951;0.054711;90.9446;27.0987;251.427;122.665
2020-02-08 13:39:28;0.201458;0.275636;2.8845;-0.273216;90.9622;27.0972;205.311;123.0
2020-02-08 13:39:29;0.203352;0.276134;1.90017;0.054711;90.9695;27.0958;224.719;123.0
2020-02-08 13:39:30;0.201519;0.27603;2.03852;0.054711;91.1518;27.101;247.453;123.0
2020-02-08 13:39:31;0.201699;0.2759;1.97623;0.054711;91.3049;27.1049;224.064;122.337
2020-02-08 13:39:32;0.201785;0.275429;3.00148;0.054711;91.0502;27.1049;217.16;122.665
2020-02-08 13:39:33;0.20307;0.275453;2.74608;0.382638;91.0489;27.1009;232.893;123.0
2020-02-08 13:39:34;0.200087;0.274754;2.65891;0.382638;90.9899;27.0963;221.224;123.0
2020-02-08 13:39:35;0.203307;0.275728;1.96711;0.054711;90.9874;27.0923;223.819;123.0
2020-02-08 13:39:36;0.200549;0.274682;3.14352;0.054711;91.0723;27.1002;250.371;123.0
2020-02-08 13:39:37;0.203068;0.27573;2.54733;0.054711;90.7127;27.0979;232.601;123.0
2020-02-08 13:39:38;0.201606;0.274294;3.1573;0.054711;90.8669;27.106;250.934;123.0
2020-02-08 13:39:39;0.203489;0.276897;2.99171;0.054711;91.2232;27.099;213.239;123.0
2020-02-08 13:39:40;0.202242;0.2743;2.99062;0.382638;90.9362;27.1031;234.615;123.0
2020-02-08 13:39:41;0.203727;0.276507;2.95613;-0.273216;90.9779;27.1084;216.721;123.0
2020-02-08 13:39:43;0.201908;0.274931;2.71496;-0.273216;91.1465;27.1084;212.274;123.0
2020-02-08 13:39:44;0.203921;0.277198;3.04715;0.054711;91.1603;27.1068;241.764;123.0
2020-02-08 13:39:45;0.202317;0.276081;3.07371;0.710565;91.192;27.1076;239.328;122.337
2020-02-08 13:39:46;0.203252;0.276846;2.62787;0.054711;90.3841;27.1118;229.363;122.665
2020-02-08 13:39:47;0.200978;0.27549;2.97847;0.054711;91.2872;27.1138;239.413;123.0
2020-02-08 13:39:48;0.203665;0.275257;2.87096;0.054711;91.1356;27.1193;238.144;123.665
2020-02-08 13:39:49;0.199794;0.274058;2.68212;0.054711;90.4282;27.111;225.796;122.675
2020-02-08 13:39:50;0.20346;0.276146;2.63203;0.382638;90.398;27.1053;228.657;123.332
2020-02-08 13:39:51;0.201169;0.273826;2.19752;0.382638;90.9943;27.1053;249.326;123.337
2020-02-08 13:39:52;0.20257;0.275972;2.75458;0.054711;90.387;27.1084;232.517;123.0
2020-02-08 13:39:53;0.201501;0.27193;2.35856;0.382638;91.2382;27.1125;213.779;122.337
2020-02-08 13:39:54;0.2031;0.277025;2.65609;0.054711;90.5574;27.1242;214.303;122.665
2020-02-08 13:39:55;0.201672;0.273574;2.77899;0.382638;90.3839;27.1226;217.429;123.0
2020-02-08 13:39:56;0.203418;0.27679;3.04179;-0.273216;90.4109;27.1196;227.488;123.665
2020-02-08 13:39:57;0.201667;0.275656;3.05059;0.054711;90.4185;27.1234;238.039;123.337
2020-02-08 13:39:59;0.203412;0.275863;2.62778;0.382638;90.3721;27.1189;230.156;123.665
